timestamp,date,year,month,week,shift,operator_id,line_id,equipment_id,equipment_type,product_id,units_produced,units_defective,units_scrap,units_rework,defect_type
2024-03-29 09:00:00,2024-03-29,2024,3,13,Mañana,OP012,L3,L3-METAL-01,METAL,PRD-B,2956,29,10,19,Contaminación
2024-03-29 09:00:00,2024-03-29,2024,3,13,Mañana,OP001,L3,L3-SEAL-01,SEAL,PRD-D,3027,44,4,40,Defecto de sellado
2024-03-29 09:00:00,2024-03-29,2024,3,13,Mañana,OP010,L4,L4-PACK-01,PACK,PRD-B,4346,33,9,24,Integridad del paquete
2024-03-29 09:00:00,2024-03-29,2024,3,13,Mañana,OP003,L4,L4-PAL-01,PAL,PRD-A,2768,7,3,4,Integridad del paquete
2024-03-29 09:00:00,2024-03-29,2024,3,13,Mañana,OP006,L4,L4-WRAP-01,WRAP,PRD-C,2771,5,1,4,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP003,L1,L1-CHECK-01,CHECK,PRD-A,4153,56,19,37,Bajo peso
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP004,L1,L1-DEPAL-01,DEPAL,PRD-A,4853,26,13,13,Sin defecto
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP001,L1,L1-FEED-01,FEED,PRD-D,4975,34,10,24,Contaminación
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP008,L1,L1-FILL-01,FILL,PRD-C,4506,95,17,78,Sobrepeso
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP003,L1,L1-LABEL-01,LABEL,PRD-B,4312,54,12,42,Defecto de etiqueta
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP013,L1,L1-PACK-01,PACK,PRD-B,3869,52,32,20,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP014,L1,L1-SEAM-01,SEAM,PRD-B,4388,71,41,30,Defecto de sellado
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP001,L1,L1-WASH-01,WASH,PRD-A,4738,38,25,13,Contaminación
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP009,L1,L1-XRAY-01,XRAY,PRD-C,4036,21,1,20,Material extraño
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP012,L2,L2-CAPPER-01,CAPPER,PRD-F,5718,115,35,80,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP012,L2,L2-CHECK-01,CHECK,PRD-C,4198,55,16,39,Bajo peso
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP008,L2,L2-FILL-01,FILL,PRD-E,4234,111,36,75,Sobrepeso
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP013,L2,L2-LABEL-01,LABEL,PRD-C,4109,51,8,43,Defecto de etiqueta
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP009,L2,L2-PACK-01,PACK,PRD-F,4189,44,8,36,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP012,L2,L2-RINSE-01,RINSE,PRD-A,5960,19,3,16,Material extraño
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP004,L3,L3-CART-01,CART,PRD-D,2859,22,13,9,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP012,L3,L3-CHECK-01,CHECK,PRD-E,4071,67,19,48,Bajo peso
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP015,L3,L3-FFS-01,FFS,PRD-E,2883,64,45,19,Defecto de sellado
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP004,L3,L3-METAL-01,METAL,PRD-B,2959,32,10,22,Contaminación
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP008,L3,L3-SEAL-01,SEAL,PRD-E,2906,45,19,26,Defecto de sellado
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP002,L4,L4-PACK-01,PACK,PRD-A,4138,45,27,18,Defecto de etiqueta
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP003,L4,L4-PAL-01,PAL,PRD-D,2694,13,5,8,Integridad del paquete
2024-03-29 15:00:00,2024-03-29,2024,3,13,Tarde,OP012,L4,L4-WRAP-01,WRAP,PRD-B,2635,6,3,3,Integridad del paquete
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP018,L1,L1-CHECK-01,CHECK,PRD-C,3731,55,10,45,Sobrepeso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP019,L1,L1-DEPAL-01,DEPAL,PRD-C,4639,26,20,6,Sin defecto
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP017,L1,L1-FEED-01,FEED,PRD-D,4902,52,13,39,Contaminación
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP021,L1,L1-FILL-01,FILL,PRD-D,3892,77,55,22,Bajo peso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP020,L1,L1-LABEL-01,LABEL,PRD-D,3769,59,37,22,Defecto de etiqueta
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP017,L1,L1-PACK-01,PACK,PRD-C,4072,49,8,41,Integridad del paquete
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP018,L1,L1-SEAM-01,SEAM,PRD-B,4323,91,57,34,Defecto de sellado
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP021,L1,L1-WASH-01,WASH,PRD-C,4174,36,21,15,Contaminación
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP021,L1,L1-XRAY-01,XRAY,PRD-B,4088,27,16,11,Material extraño
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP018,L2,L2-CAPPER-01,CAPPER,PRD-A,5310,119,67,52,Defecto de sellado
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP024,L2,L2-CHECK-01,CHECK,PRD-C,4208,72,13,59,Sobrepeso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP023,L2,L2-FILL-01,FILL,PRD-F,4093,93,43,50,Sobrepeso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP021,L2,L2-LABEL-01,LABEL,PRD-E,3588,42,11,31,Error de codificación
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP022,L2,L2-PACK-01,PACK,PRD-A,4042,47,20,27,Integridad del paquete
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP024,L2,L2-RINSE-01,RINSE,PRD-F,5369,29,18,11,Contaminación
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP022,L3,L3-CART-01,CART,PRD-E,2588,25,3,22,Defecto de etiqueta
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP023,L3,L3-CHECK-01,CHECK,PRD-B,4200,68,14,54,Sobrepeso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP018,L3,L3-FFS-01,FFS,PRD-E,2481,87,62,25,Sobrepeso
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP023,L3,L3-METAL-01,METAL,PRD-B,2713,37,13,24,Contaminación
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP022,L3,L3-SEAL-01,SEAL,PRD-D,2635,53,26,27,Integridad del paquete
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP018,L4,L4-PACK-01,PACK,PRD-C,3806,44,24,20,Defecto de etiqueta
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP017,L4,L4-PAL-01,PAL,PRD-C,2797,14,10,4,Integridad del paquete
2024-03-29 23:00:00,2024-03-29,2024,3,13,Noche,OP021,L4,L4-WRAP-01,WRAP,PRD-D,2737,0,0,0,Sin defecto
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP013,L1,L1-CHECK-01,CHECK,PRD-B,4491,62,18,44,Bajo peso
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP003,L1,L1-DEPAL-01,DEPAL,PRD-A,5005,29,12,17,Sin defecto
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP006,L1,L1-FEED-01,FEED,PRD-C,5042,38,17,21,Sin defecto
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP007,L1,L1-FILL-01,FILL,PRD-A,4503,102,28,74,Sobrepeso
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP014,L1,L1-LABEL-01,LABEL,PRD-A,4343,33,26,7,Defecto de etiqueta
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP006,L1,L1-PACK-01,PACK,PRD-C,4200,30,24,6,Integridad del paquete
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP016,L1,L1-SEAM-01,SEAM,PRD-D,4422,76,40,36,Integridad del paquete
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP010,L1,L1-WASH-01,WASH,PRD-A,4597,36,4,32,Defecto de etiqueta
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP010,L1,L1-XRAY-01,XRAY,PRD-A,4446,25,4,21,Contaminación
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP006,L2,L2-CAPPER-01,CAPPER,PRD-F,5619,103,52,51,Defecto de sellado
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP016,L2,L2-CHECK-01,CHECK,PRD-F,4375,48,23,25,Bajo peso
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP015,L2,L2-FILL-01,FILL,PRD-E,4442,80,29,51,Bajo peso
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP001,L2,L2-LABEL-01,LABEL,PRD-C,4473,38,16,22,Defecto de etiqueta
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP002,L2,L2-PACK-01,PACK,PRD-A,4096,32,11,21,Integridad del paquete
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP011,L2,L2-RINSE-01,RINSE,PRD-C,5911,33,13,20,Material extraño
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP001,L3,L3-CART-01,CART,PRD-D,2891,20,8,12,Defecto de etiqueta
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP009,L3,L3-CHECK-01,CHECK,PRD-E,4426,52,40,12,Sobrepeso
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP001,L3,L3-FFS-01,FFS,PRD-D,2969,68,43,25,Defecto de sellado
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP015,L3,L3-METAL-01,METAL,PRD-D,3051,23,8,15,Material extraño
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP012,L3,L3-SEAL-01,SEAL,PRD-B,3031,56,27,29,Defecto de sellado
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP012,L4,L4-PACK-01,PACK,PRD-F,4274,43,24,19,Integridad del paquete
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP014,L4,L4-PAL-01,PAL,PRD-E,2704,10,3,7,Integridad del paquete
2024-04-01 09:00:00,2024-04-01,2024,4,14,Mañana,OP001,L4,L4-WRAP-01,WRAP,PRD-A,2676,5,1,4,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP008,L1,L1-CHECK-01,CHECK,PRD-B,4369,62,45,17,Sobrepeso
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP001,L1,L1-DEPAL-01,DEPAL,PRD-C,5062,25,6,19,Defecto de etiqueta
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP011,L1,L1-FEED-01,FEED,PRD-D,5159,37,17,20,Defecto de sellado
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP008,L1,L1-FILL-01,FILL,PRD-B,4559,112,59,53,Contaminación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP011,L1,L1-LABEL-01,LABEL,PRD-C,4226,41,16,25,Error de codificación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP002,L1,L1-PACK-01,PACK,PRD-D,4113,39,26,13,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP006,L1,L1-SEAM-01,SEAM,PRD-C,4742,85,44,41,Defecto de sellado
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP007,L1,L1-WASH-01,WASH,PRD-C,4472,49,28,21,Contaminación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP001,L1,L1-XRAY-01,XRAY,PRD-C,4318,19,6,13,Material extraño
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP007,L2,L2-CAPPER-01,CAPPER,PRD-A,5803,86,58,28,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP002,L2,L2-CHECK-01,CHECK,PRD-F,4381,57,1,56,Sobrepeso
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP016,L2,L2-FILL-01,FILL,PRD-A,4310,89,13,76,Contaminación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP007,L2,L2-LABEL-01,LABEL,PRD-F,4032,39,14,25,Error de codificación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP006,L2,L2-PACK-01,PACK,PRD-C,4129,39,19,20,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP012,L2,L2-RINSE-01,RINSE,PRD-A,6143,30,9,21,Contaminación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP016,L3,L3-CART-01,CART,PRD-B,2835,23,17,6,Defecto de etiqueta
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP015,L3,L3-CHECK-01,CHECK,PRD-E,4526,67,21,46,Bajo peso
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP005,L3,L3-FFS-01,FFS,PRD-D,2867,69,45,24,Defecto de sellado
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP003,L3,L3-METAL-01,METAL,PRD-B,2711,33,23,10,Contaminación
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP012,L3,L3-SEAL-01,SEAL,PRD-B,2969,63,13,50,Defecto de sellado
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP008,L4,L4-PACK-01,PACK,PRD-B,4038,39,4,35,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP007,L4,L4-PAL-01,PAL,PRD-B,2778,7,3,4,Integridad del paquete
2024-04-01 15:00:00,2024-04-01,2024,4,14,Tarde,OP011,L4,L4-WRAP-01,WRAP,PRD-D,2644,8,4,4,Integridad del paquete
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L1,L1-CHECK-01,CHECK,PRD-B,3917,68,61,7,Sobrepeso
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP022,L1,L1-DEPAL-01,DEPAL,PRD-A,4893,42,22,20,Sin defecto
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP017,L1,L1-FEED-01,FEED,PRD-A,4373,49,5,44,Sin defecto
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP018,L1,L1-FILL-01,FILL,PRD-C,4267,135,65,70,Defecto de sellado
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP017,L1,L1-LABEL-01,LABEL,PRD-A,4028,60,16,44,Defecto de etiqueta
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP022,L1,L1-PACK-01,PACK,PRD-C,4097,50,29,21,Integridad del paquete
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP023,L1,L1-SEAM-01,SEAM,PRD-C,4180,93,34,59,Defecto de sellado
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L1,L1-WASH-01,WASH,PRD-B,4122,47,27,20,Defecto de etiqueta
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP018,L1,L1-XRAY-01,XRAY,PRD-D,4301,35,12,23,Material extraño
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP024,L2,L2-CAPPER-01,CAPPER,PRD-E,5812,180,106,74,Defecto de sellado
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L2,L2-CHECK-01,CHECK,PRD-A,3865,75,21,54,Sobrepeso
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L2,L2-FILL-01,FILL,PRD-A,4291,133,40,93,Contaminación
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP017,L2,L2-LABEL-01,LABEL,PRD-E,4432,55,16,39,Defecto de etiqueta
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L2,L2-PACK-01,PACK,PRD-C,3910,37,17,20,Defecto de etiqueta
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP023,L2,L2-RINSE-01,RINSE,PRD-A,5697,33,17,16,Material extraño
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP017,L3,L3-CART-01,CART,PRD-D,2399,26,13,13,Defecto de etiqueta
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP019,L3,L3-CHECK-01,CHECK,PRD-B,4194,64,27,37,Bajo peso
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP018,L3,L3-FFS-01,FFS,PRD-B,2640,152,62,90,Defecto de sellado
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP021,L3,L3-METAL-01,METAL,PRD-E,2786,39,8,31,Material extraño
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP022,L3,L3-SEAL-01,SEAL,PRD-D,2465,63,7,56,Integridad del paquete
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP020,L4,L4-PACK-01,PACK,PRD-F,3822,40,19,21,Integridad del paquete
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP021,L4,L4-PAL-01,PAL,PRD-A,2451,14,3,11,Integridad del paquete
2024-04-01 23:00:00,2024-04-01,2024,4,14,Noche,OP017,L4,L4-WRAP-01,WRAP,PRD-A,2614,4,1,3,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP013,L1,L1-CHECK-01,CHECK,PRD-D,4351,44,33,11,Sobrepeso
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP009,L1,L1-DEPAL-01,DEPAL,PRD-B,4988,26,11,15,Material extraño
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP016,L1,L1-FEED-01,FEED,PRD-C,5140,41,31,10,Sin defecto
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP003,L1,L1-FILL-01,FILL,PRD-B,4352,86,51,35,Bajo peso
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP006,L1,L1-LABEL-01,LABEL,PRD-A,4393,60,15,45,Error de codificación
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP007,L1,L1-PACK-01,PACK,PRD-D,4245,39,7,32,Defecto de etiqueta
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP006,L1,L1-SEAM-01,SEAM,PRD-B,4481,59,18,41,Defecto de sellado
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP010,L1,L1-WASH-01,WASH,PRD-C,4598,29,4,25,Contaminación
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP014,L1,L1-XRAY-01,XRAY,PRD-B,4379,20,7,13,Contaminación
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP010,L2,L2-CAPPER-01,CAPPER,PRD-E,5617,151,94,57,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP010,L2,L2-CHECK-01,CHECK,PRD-E,4245,30,7,23,Bajo peso
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP015,L2,L2-FILL-01,FILL,PRD-E,4558,80,51,29,Contaminación
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP001,L2,L2-LABEL-01,LABEL,PRD-E,4428,53,3,50,Defecto de etiqueta
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP004,L2,L2-PACK-01,PACK,PRD-E,4237,31,18,13,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP009,L2,L2-RINSE-01,RINSE,PRD-C,5993,27,12,15,Contaminación
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP006,L3,L3-CART-01,CART,PRD-E,2959,26,14,12,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP015,L3,L3-CHECK-01,CHECK,PRD-D,4395,43,14,29,Sobrepeso
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP005,L3,L3-FFS-01,FFS,PRD-D,3047,72,48,24,Sobrepeso
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP006,L3,L3-METAL-01,METAL,PRD-B,2958,25,13,12,Material extraño
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP010,L3,L3-SEAL-01,SEAL,PRD-E,2967,43,9,34,Defecto de sellado
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP011,L4,L4-PACK-01,PACK,PRD-D,4250,37,8,29,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP015,L4,L4-PAL-01,PAL,PRD-F,2783,8,4,4,Integridad del paquete
2024-04-02 09:00:00,2024-04-02,2024,4,14,Mañana,OP014,L4,L4-WRAP-01,WRAP,PRD-B,2797,7,1,6,Integridad del paquete
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP005,L1,L1-CHECK-01,CHECK,PRD-A,4247,71,39,32,Bajo peso
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP011,L1,L1-DEPAL-01,DEPAL,PRD-B,4865,22,8,14,Defecto de etiqueta
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP005,L1,L1-FEED-01,FEED,PRD-B,4949,39,20,19,Sin defecto
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP014,L1,L1-FILL-01,FILL,PRD-B,4268,87,59,28,Contaminación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP016,L1,L1-LABEL-01,LABEL,PRD-C,4139,58,13,45,Error de codificación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP002,L1,L1-PACK-01,PACK,PRD-B,4132,44,8,36,Integridad del paquete
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP005,L1,L1-SEAM-01,SEAM,PRD-B,4234,80,5,75,Defecto de sellado
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP015,L1,L1-WASH-01,WASH,PRD-D,4672,26,7,19,Contaminación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP008,L1,L1-XRAY-01,XRAY,PRD-A,4360,32,8,24,Contaminación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP003,L2,L2-CAPPER-01,CAPPER,PRD-A,5446,136,34,102,Defecto de sellado
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP006,L2,L2-CHECK-01,CHECK,PRD-C,4364,50,36,14,Sobrepeso
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP008,L2,L2-FILL-01,FILL,PRD-A,4743,90,28,62,Contaminación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP003,L2,L2-LABEL-01,LABEL,PRD-F,4262,49,29,20,Defecto de etiqueta
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP006,L2,L2-PACK-01,PACK,PRD-A,4155,35,18,17,Integridad del paquete
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP002,L2,L2-RINSE-01,RINSE,PRD-C,5918,29,11,18,Contaminación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP010,L3,L3-CART-01,CART,PRD-B,2816,21,11,10,Integridad del paquete
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP003,L3,L3-CHECK-01,CHECK,PRD-D,4164,55,14,41,Sobrepeso
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP009,L3,L3-FFS-01,FFS,PRD-B,2926,116,40,76,Sobrepeso
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP012,L3,L3-METAL-01,METAL,PRD-B,2790,30,15,15,Material extraño
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP004,L3,L3-SEAL-01,SEAL,PRD-D,2866,56,10,46,Defecto de sellado
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP004,L4,L4-PACK-01,PACK,PRD-E,4082,37,32,5,Integridad del paquete
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP003,L4,L4-PAL-01,PAL,PRD-D,2920,6,4,2,Error de codificación
2024-04-02 15:00:00,2024-04-02,2024,4,14,Tarde,OP008,L4,L4-WRAP-01,WRAP,PRD-A,2820,4,0,4,Integridad del paquete
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP017,L1,L1-CHECK-01,CHECK,PRD-B,4128,63,19,44,Sobrepeso
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP019,L1,L1-DEPAL-01,DEPAL,PRD-B,4624,29,14,15,Defecto de etiqueta
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP019,L1,L1-FEED-01,FEED,PRD-A,4453,49,28,21,Contaminación
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP018,L1,L1-FILL-01,FILL,PRD-C,4101,116,59,57,Bajo peso
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP020,L1,L1-LABEL-01,LABEL,PRD-B,3660,55,37,18,Defecto de etiqueta
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP021,L1,L1-PACK-01,PACK,PRD-A,4211,42,16,26,Defecto de etiqueta
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP024,L1,L1-SEAM-01,SEAM,PRD-B,4164,83,57,26,Defecto de sellado
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP022,L1,L1-WASH-01,WASH,PRD-A,4108,36,7,29,Defecto de etiqueta
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP019,L1,L1-XRAY-01,XRAY,PRD-B,3903,36,22,14,Contaminación
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP020,L2,L2-CAPPER-01,CAPPER,PRD-A,5706,127,89,38,Integridad del paquete
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP017,L2,L2-CHECK-01,CHECK,PRD-C,4081,62,4,58,Bajo peso
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP017,L2,L2-FILL-01,FILL,PRD-A,3928,119,42,77,Defecto de sellado
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP024,L2,L2-LABEL-01,LABEL,PRD-C,4317,53,16,37,Error de codificación
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP023,L2,L2-PACK-01,PACK,PRD-E,4291,64,26,38,Integridad del paquete
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP022,L2,L2-RINSE-01,RINSE,PRD-F,5491,32,9,23,Contaminación
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP018,L3,L3-CART-01,CART,PRD-B,2821,30,7,23,Defecto de etiqueta
2024-04-02 23:00:00,2024-04-02,2024,4,14,Noche,OP018,L3,L3-CHECK-01,CHECK,PRD-E,3922,81,26,55,Bajo peso
